0,0.0002870000
1,0.0002820000
2,0.0002810000
3,0.0002760000
4,0.0002840000
5,0.0002820000
6,0.0002930000
7,0.0002920000
8,0.0002770000
9,0.0002740000
10,0.0002860000
11,0.0003070000
12,0.0002780000
13,0.0002660000
14,0.0002700000
15,0.0002750000
16,0.0002790000
17,0.0002650000
18,0.0003000000
19,0.0002750000
20,0.0002600000
21,0.0002810000
22,0.0002780000
23,0.0002680000
24,0.0002910000
25,0.0002890000
26,0.0002820000
27,0.0002860000
28,0.0002700000
29,0.0002810000
30,0.0002680000
31,0.0002860000
32,0.0002890000
33,0.0002580000
34,0.0002720000
35,0.0002700000
36,0.0002900000
37,0.0003170000
38,0.0003150000
39,0.0002820000
40,0.0002740000
41,0.0002730000
42,0.0002870000
43,0.0002770000
44,0.0002900000
45,0.0002860000
46,0.0003360000
47,0.0003250000
48,0.0003320000
49,0.0002420000
50,0.0002100000
51,0.0002430000
52,0.0002240000
53,0.0002100000
54,0.0002110000
55,0.0002100000
56,0.0002100000
57,0.0002090000
58,0.0002220000
59,0.0002720000
60,0.0002440000
61,0.0002090000
62,0.0002090000
63,0.0002110000
64,0.0002100000
65,0.0002190000
66,0.0002090000
67,0.0002080000
68,0.0002090000
69,0.0002130000
70,0.0002760000
71,0.0002070000
72,0.0002080000
73,0.0002080000
74,0.0002070000
75,0.0002100000
76,0.0002430000
77,0.0002710000
78,0.0002820000
79,0.0002750000
80,0.0002810000
81,0.0002800000
82,0.0002770000
83,0.0002640000
84,0.0002440000
85,0.0002170000
86,0.0002230000
87,0.0002860000
88,0.0003240000
89,0.0002770000
90,0.0002920000
91,0.0002880000
92,0.0002690000
93,0.0002720000
94,0.0002630000
95,0.0002930000
96,0.0003270000
97,0.0003140000
98,0.0002980000
99,0.0002800000
100,0.0002230000
101,0.0002330000
102,0.0002480000
103,0.0002750000
104,0.0002940000
105,0.0002710000
106,0.0002790000
107,0.0002950000
108,0.0002980000
109,0.0002910000
110,0.0002930000
111,0.0002600000
112,0.0002720000
113,0.0002680000
114,0.0002830000
115,0.0002880000
116,0.0002830000
117,0.0002730000
118,0.0002400000
119,0.0002110000
120,0.0002120000
121,0.0002110000
122,0.0002200000
123,0.0002090000
124,0.0002090000
125,0.0002070000
126,0.0002090000
127,0.0002380000
128,0.0002220000
129,0.0002070000
130,0.0002070000
131,0.0002090000
132,0.0002060000
133,0.0002120000
134,0.0002740000
135,0.0002720000
136,0.0002710000
137,0.0002060000
138,0.0002080000
139,0.0002160000
140,0.0002080000
141,0.0002070000
142,0.0002080000
143,0.0002650000
144,0.0003190000
145,0.0002930000
146,0.0002870000
147,0.0002860000
148,0.0002790000
149,0.0002840000
150,0.0002760000
151,0.0002870000
152,0.0002730000
153,0.0002760000
154,0.0002830000
155,0.0003030000
156,0.0003230000
157,0.0003740000
158,0.0002970000
159,0.0002730000
160,0.0002820000
161,0.0002730000
162,0.0002680000
163,0.0002950000
164,0.0002850000
165,0.0002790000
166,0.0003000000
167,0.0003020000
168,0.0002670000
169,0.0002730000
170,0.0003250000
171,0.0002830000
172,0.0003000000
173,0.0003020000
174,0.0002890000
175,0.0003040000
176,0.0002830000
177,0.0002890000
178,0.0002600000
179,0.0002640000
180,0.0002620000
181,0.0003330000
182,0.0002730000
183,0.0002970000
184,0.0002740000
185,0.0002770000
186,0.0002780000
187,0.0002710000
188,0.0002740000
189,0.0002740000
190,0.0002850000
191,0.0002910000
192,0.0003160000
193,0.0002490000
194,0.0002130000
195,0.0002110000
196,0.0002190000
197,0.0002580000
198,0.0002620000
199,0.0002220000
200,0.0002280000
201,0.0002100000
202,0.0002100000
203,0.0002090000
204,0.0002400000
205,0.0002380000
206,0.0002630000
207,0.0002090000
208,0.0002100000
209,0.0002090000
210,0.0002080000
211,0.0002210000
212,0.0002670000
213,0.0002780000
214,0.0002930000
215,0.0002990000
216,0.0002750000
217,0.0003250000
218,0.0002120000
219,0.0002290000
220,0.0002430000
221,0.0002750000
222,0.0002210000
223,0.0002110000
224,0.0002120000
225,0.0002290000
226,0.0002440000
227,0.0002310000
228,0.0002770000
229,0.0003050000
230,0.0002180000
231,0.0002340000
232,0.0002810000
233,0.0002300000
234,0.0002200000
235,0.0002170000
236,0.0002710000
237,0.0002300000
238,0.0002740000
239,0.0002730000
240,0.0002830000
241,0.0003190000
242,0.0003150000
243,0.0003230000
244,0.0003290000
245,0.0003240000
246,0.0003250000
247,0.0003250000
248,0.0003140000
249,0.0003000000
250,0.0003140000
251,0.0003200000
252,0.0003230000
253,0.0003220000
254,0.0002810000
255,0.0002140000
256,0.0002120000
257,0.0002340000
258,0.0002120000
259,0.0002250000
260,0.0002090000
261,0.0002080000
262,0.0002080000
263,0.0002100000
264,0.0002420000
265,0.0002620000
266,0.0002660000
267,0.0002640000
268,0.0002680000
269,0.0002860000
270,0.0002780000
271,0.0002710000
272,0.0002850000
273,0.0002830000
274,0.0002810000
275,0.0002680000
276,0.0002770000
277,0.0002610000
278,0.0002980000
279,0.0002880000
280,0.0002900000
281,0.0003080000
282,0.0002780000
283,0.0002780000
284,0.0002810000
285,0.0002890000
286,0.0002810000
287,0.0002930000
288,0.0002820000
289,0.0002830000
290,0.0002780000
291,0.0002890000
292,0.0002980000
293,0.0002830000
294,0.0002720000
295,0.0002720000
296,0.0002620000
297,0.0002740000
298,0.0002780000
299,0.0002800000
300,0.0002850000
301,0.0003010000
302,0.0002930000
303,0.0002810000
304,0.0002860000
305,0.0002890000
306,0.0002840000
307,0.0002890000
308,0.0002790000
309,0.0002780000
310,0.0002800000
311,0.0002960000
312,0.0003160000
313,0.0003320000
314,0.0003300000
315,0.0002870000
316,0.0002810000
317,0.0002800000
318,0.0002810000
319,0.0002850000
320,0.0002930000
321,0.0002980000
322,0.0002930000
323,0.0002820000
324,0.0002830000
325,0.0002830000
326,0.0002830000
327,0.0002950000
328,0.0002940000
329,0.0002900000
330,0.0002880000
331,0.0002780000
332,0.0002930000
333,0.0003100000
334,0.0003260000
335,0.0003000000
336,0.0002880000
337,0.0002860000
338,0.0002890000
339,0.0003040000
340,0.0002930000
341,0.0002970000
342,0.0002860000
343,0.0003030000
344,0.0003000000
345,0.0002940000
346,0.0002960000
347,0.0002950000
348,0.0003080000
349,0.0002880000
350,0.0002850000
351,0.0002890000
352,0.0002750000
353,0.0002800000
354,0.0002970000
355,0.0003000000
356,0.0002820000
357,0.0002870000
358,0.0002910000
359,0.0002840000
360,0.0002910000
361,0.0002830000
362,0.0002900000
363,0.0002960000
364,0.0002860000
365,0.0003000000
366,0.0003010000
367,0.0002880000
368,0.0002960000
369,0.0002800000
370,0.0002910000
371,0.0002950000
372,0.0002930000
373,0.0002930000
374,0.0002790000
375,0.0002820000
376,0.0002840000
377,0.0002860000
378,0.0002890000
379,0.0002900000
380,0.0002860000
381,0.0003150000
382,0.0002860000
383,0.0002850000
384,0.0002950000
385,0.0002990000
386,0.0002880000
387,0.0002970000
388,0.0003340000
389,0.0003110000
390,0.0003000000
391,0.0002960000
392,0.0002930000
393,0.0002910000
394,0.0003250000
395,0.0002830000
396,0.0002760000
397,0.0003090000
398,0.0003160000
399,0.0003200000
400,0.0002880000
401,0.0002780000
402,0.0002950000
403,0.0002960000
404,0.0002960000
405,0.0002960000
406,0.0002930000
407,0.0003150000
